no,id,title,type,platform,friend_id,country,region,sent_date,received_date,tags,url,friend_url
,PHCNSH-0620-2,相逢的车站,回寄,Post-Hi,青桦,China,上海,2025-06-10 00:16:16,2025-06-11 21:21:25,插画,https://www.post-hi.com/card/PHCNSH-0620,https://www.post-hi.com/user/01JSX3QEZ08AGTCY3FCNYNPCFJ
,CNBJ43309,Our side of lovely elf,活动,icardyou,慧珈【求电影片】,China,北京,2025-06-09 02:15,2025-06-14 13:02,动物 狮子,https://icardyou.icu/sendpostcard/postcardDetail/1312991,https://icardyou.icu/userInfo/homePage?userId=23401
,PHCNBJ-0769,王府中环19号府（佟公府）,MATCH,Post-Hi,大雄,China,北京,2025-06-14 16:20:03,2025-06-15 13:26:15,自制片 北京 景点,https://www.post-hi.com/card/PHCNBJ-0769,https://www.post-hi.com/user/01JWH887K0M82PQDXMFK0B5BN7
,PHCNSH-0708,little spring song,MATCH,Post-Hi,脆薯饼,China,上海,2025-06-14 14:08:34,2025-06-17 19:51:47,信的恋人 动物 食物 猫 水果 桃子,https://www.post-hi.com/card/PHCNSH-0708,https://www.post-hi.com/user/01JWNEPJZZS301S217VF9NWAE5
,PHCNJS-0883,萤之森,MATCH,Post-Hi,钤莫,China,江苏,2025-06-16 11:20:03,2025-06-18 20:43:02,拾光 植物,https://www.post-hi.com/card/PHCNJS-0883,https://www.post-hi.com/user/01JWTY9FNCTN5CZQ2TTNKXB7QG
,PHCNZJ-0960,西湖,MATCH,Post-Hi,上杭的烧酒,China,浙江,2025-06-17 19:14:05,2025-06-18 20:51:04,邮资片 杭州 西湖 景点,https://www.post-hi.com/card/PHCNZJ-0960,https://www.post-hi.com/user/01JWK0GXJ2N7RP491R2NPFS428
,PHCNSD-0757,济南奥体中心,MATCH,Post-Hi,明晓鱼,China,山东,2025-06-16 22:11:32,2025-06-20 21:32:54,济南 山东 景点,https://www.post-hi.com/card/PHCNSD-0757,https://www.post-hi.com/user/01JX1E5A5BS0J1CTW4KRE3YR2P
,PHCNHB-0704,Butter cake,MATCH,Post-Hi,yinfeng,China,湖北,2025-06-17 21:11:23,2025-06-20 21:43:35,纸先生 食物,https://www.post-hi.com/card/PHCNHB-0704,https://www.post-hi.com/user/01JPK6NJE4TGWH611YPBPWANGP
,CNTM70719,大连自然博物馆,MATCH,icardyou,蘑菇,China,辽宁,2025-06-17 14:12,2025-06-21 08:22,辽宁 大连 博物馆,https://icardyou.icu/sendpostcard/postcardDetail/1315241,https://icardyou.icu/userInfo/homePage?userId=9146
,PHCNHB-0715,武汉大学行政楼,MATCH,Post-Hi,罗马诺,China,湖北,2025-06-18 22:09:55,2025-06-21 14:05:13,学校 湖北 武汉 武汉大学,https://www.post-hi.com/card/PHCNHB-0715,https://www.post-hi.com/user/01JP98VVTX82ZVY5H116YKY2CR
,CNBJ43537,闲景余忆-马尔代夫,赠送,icardyou,忍者猫309,China,北京,2025-06-18 17:42,2025-06-21 14:16,信的恋人 马尔代夫,https://icardyou.icu/sendpostcard/postcardDetail/1315359,https://icardyou.icu/userInfo/homePage?userId=42321
,PHCNZJ-1032-1,,活动,Post-Hi,AngeloFan,China,浙江,2025-06-22 19:54:25,2025-06-24 19:36:24,,https://www.post-hi.com/card/PHCNZJ-1032,https://www.post-hi.com/user/01HYCXQC29GBG74G4RBGE7J684
,PHCNZJ-1032-2,,活动,Post-Hi,AngeloFan,China,浙江,2025-06-22 19:54:25,2025-06-24 19:36:24,,https://www.post-hi.com/card/PHCNZJ-1032,https://www.post-hi.com/user/01HYCXQC29GBG74G4RBGE7J684
,PHCNZJ-0987,,MATCH,Post-Hi,嗯嗯大王,China,浙江,2025-06-21 19:28:49,2025-06-24 19:59:56,,https://www.post-hi.com/card/PHCNZJ-0987,https://www.post-hi.com/user/01JWZM3N2KCDV82FC2XSW8W88W
,CNZJ29486,,MATCH,icardyou,爬上树的猴,China,浙江,2025-06-23 20:15,2025-06-24 20:07,,https://icardyou.icu/sendpostcard/postcardDetail/1315645,https://icardyou.icu/userInfo/homePage?userId=42280
,PHCNSD-0749,,MATCH,Post-Hi,Lykke,China,山东,2025-06-20 16:33:30,2025-06-24 20:22:43,,https://www.post-hi.com/card/PHCNSD-0749,https://www.post-hi.com/user/01JX4BSQ3YEZTNHYPNGEWN6QWG
,PHCNBJ-0872,,MATCH,Post-Hi,兔兔🐰,China,北京,2025-06-22 20:35:43,2025-06-25 21:22:02,,https://www.post-hi.com/card/PHCNBJ-0872,https://www.post-hi.com/user/01JXKE09SGDD7RMXK1KF8VBF0X
,PHCNZJ-1110,,MATCH,Post-Hi,嗯嗯大王,China,浙江,2025-06-25 08:21:18,2025-06-26 19:54:26,,https://www.post-hi.com/card/PHCNZJ-1110,https://www.post-hi.com/user/01JWZM3N2KCDV82FC2XSW8W88W
,PHCNGD-1332,,MATCH,Post-Hi,巴拉拉阿九,China,广东,2025-06-23 23:17:41,2025-06-26 20:02:39,,https://www.post-hi.com/card/PHCNGD-1332,https://www.post-hi.com/user/01JWYZ40GSYT46DVE4B6F0ZM1M
,CNGD68031,,MATCH,icardyou,NYW姉貴,China,广东,2025-06-25 15:17,2025-06-27 21:38,,https://icardyou.icu/sendpostcard/postcardDetail/1315933,https://icardyou.icu/userInfo/homePage?userId=42340
,PHCNHE-0589,,MATCH,Post-Hi,十二月,China,河北,2025-06-25 21:12:30,2025-06-29 16:03:34,,https://www.post-hi.com/card/PHCNHE-0589,https://www.post-hi.com/user/01JXHK5PVPE7RTYJV66EVVSEX3
,PHCNZJ-1121,,MATCH,Post-Hi,等不闲,China,浙江,2025-06-25 23:12:23,2025-06-29 16:22:40,,https://www.post-hi.com/card/PHCNZJ-1121,https://www.post-hi.com/user/01JY3BY33G34M4DERFX2JFFR3X
,CNSH41800,,MATCH,icardyou,Major K,China,上海,2025-06-26 07:31,2025-06-29 16:46,,https://icardyou.icu/sendpostcard/postcardDetail/1316126,https://icardyou.icu/userInfo/homePage?userId=35926
,PHCNZJ-0970,,回寄,Post-Hi,毛茸茸,China,浙江,2025-06-30 20:58:50,2025-07-01 10:45:20,,https://www.post-hi.com/card/PHCNZJ-0970,https://www.post-hi.com/user/01JTANQNXWGG0PSSFX2QHJRCWY
,CNNM1646,,活动,icardyou,任美丽,China,内蒙古,,2025-07-02 23:21,,https://icardyou.icu/sendpostcard/postcardDetail/1307141,https://icardyou.icu/userInfo/homePage?userId=41965
,PHCNGZ-0186,,MATCH,Post-Hi,mortal,China,贵州,2025-06-29 00:02:55,2025-07-02 23:26:48,,https://www.post-hi.com/card/PHCNGZ-0186,https://www.post-hi.com/user/01JQGVYCQB5VT61VNANT5YRY13
,PHCNHB-0832,,MATCH,Post-Hi,yinfeng,China,湖北,2025-07-01 19:10:57,2025-07-06 20:16:17,,https://www.post-hi.com/card/PHCNHB-0832,https://www.post-hi.com/user/01JPK6NJE4TGWH611YPBPWANGP
,PHCNBJ-1009,,活动,Post-Hi,鸠烛,China,北京,2025-07-03 14:06:11,2025-07-06 20:23:14,,https://www.post-hi.com/card/PHCNBJ-1009,https://www.post-hi.com/user/01JDYRPFBESQMX4Z1CT2EE77P1
,PHCNSX-0063,,活动,Post-Hi,lin,China,山西,2025-07-05 09:25:40,2025-07-07 20:13:07,,https://www.post-hi.com/card/PHCNSX-0063,https://www.post-hi.com/user/01JWNEKT167KGV6N547GHE9YBN
,PHCNBJ-1044,,活动,Post-Hi,兔兔🐰,China,北京,2025-07-05 01:55:57,2025-07-07 20:17:03,,https://www.post-hi.com/card/PHCNBJ-1044,https://www.post-hi.com/user/01JXKE09SGDD7RMXK1KF8VBF0X
,PHCNJX-0566,,活动,Post-Hi,Ir,China,江西,2025-07-05 18:38:52,2025-07-07 20:20:26,,https://www.post-hi.com/card/PHCNJX-0566,https://www.post-hi.com/user/01JS7A8MD0KM2T5TZFJ1VEXME5
,PHCNJS-1168,,活动,Post-Hi,小红帽,China,江苏,2025-07-06 01:35:22,2025-07-08 19:59:17,,https://www.post-hi.com/card/PHCNJS-1168,https://www.post-hi.com/user/01JQ103ZR59TGF3KQZFFH6RY0R
,PHCNSH-0990,,活动,Post-Hi,ahy,China,上海,2025-07-06 01:51:53,2025-07-08 20:07:02,,https://www.post-hi.com/card/PHCNSH-0990,https://www.post-hi.com/user/01JT2WVJ1H6HYVGHMCCKHSJ9Q5
,CNTJ15065,,MATCH,icardyou,啃啃啃山茶花！,China,天津,2025-07-03 20:58,2025-07-08 20:14,,https://icardyou.icu/sendpostcard/postcardDetail/1316958,https://icardyou.icu/userInfo/homePage?userId=42364
,PHCNAH-0211,,活动,Post-Hi,点梦人,China,安徽,2025-07-07 10:33:59,2025-07-09 20:43:55,,https://www.post-hi.com/card/PHCNAH-0211,https://www.post-hi.com/user/01JQ80W0AEY5N6KP96NWZGWYZN
,PHCNLN-0421,,活动,Post-Hi,Phoenix,China,辽宁,2025-07-05 19:43:47,2025-07-09 20:50:55,,https://www.post-hi.com/card/PHCNLN-0421,https://www.post-hi.com/user/01JTXM0SCWR115K9MDJT651524
,PHCNYN-0023,,活动,Post-Hi,亓亓,China,云南,2025-07-06 19:34:56,2025-07-09 20:55:55,,https://www.post-hi.com/card/PHCNYN-0023,https://www.post-hi.com/user/01JXECQXFWXHFQZJ4MV39BBQ12
,PHCNJS-1043,,MATCH,Post-Hi,记事本,China,江苏,2025-07-07 14:21:15,2025-07-09 21:19:21,,https://www.post-hi.com/card/PHCNJS-1043,https://www.post-hi.com/user/01JDYK3N18BBW1C4VWW9FMTBHG
,PHCNJS-1244,,活动,Post-Hi,Fr,China,江苏,2025-07-08 13:05:57,2025-07-10 20:58:18,,https://www.post-hi.com/card/PHCNJS-1244,https://www.post-hi.com/user/01JZ1SW7J6F4CQSS756KQVQZPN
,PHCNHE-0709,,活动,Post-Hi,HHyeri_,China,河北,2025-07-07 21:23:38,2025-07-11 20:58:13,,https://www.post-hi.com/card/PHCNHE-0709,https://www.post-hi.com/user/01JRJSESKZN0GTHVG5VAGDRSH8
,CNTJ15130,,MATCH,icardyou,念椿萱,China,天津,2025-07-11 06:08,2025-07-13 14:12,,https://icardyou.icu/sendpostcard/postcardDetail/1318259,https://icardyou.icu/userInfo/homePage?userId=41586
,CNGD68006,,活动,icardyou,轩辕十四,China,广东,2025-07-10 14:51,2025-07-13 14:22,,https://icardyou.icu/sendpostcard/postcardDetail/1315692,https://icardyou.icu/userInfo/homePage?userId=42119
,PHCNHB-0916,,活动,Post-Hi,yinfeng,China,湖北,2025-07-09 16:53:05,2025-07-13 19:53:27,,https://www.post-hi.com/card/PHCNHB-0916,https://www.post-hi.com/user/01JPK6NJE4TGWH611YPBPWANGP
,PHCNGD-1646,,活动,Post-Hi,晨晨,China,广东,2025-07-08 13:24:12,2025-07-13 19:58:17,,https://www.post-hi.com/card/PHCNGD-1646,https://www.post-hi.com/user/01JKD5Q0CNG4WR9Z5SY0T2MGZ8
,PHCNSD-0947,,活动,Post-Hi,车干,China,山东,2025-07-11 14:51:03,2025-07-13 20:03:35,,https://www.post-hi.com/card/PHCNSD-0947,https://www.post-hi.com/user/01JR82FPR8KG209SF7W7A14SAJ
,PHCNGD-1676,,活动,Post-Hi,摸摸小猪头,China,广东,2025-07-12 13:37:56,2025-07-14 21:33:55,,https://www.post-hi.com/card/PHCNGD-1676,https://www.post-hi.com/user/01JQSXHJY3K2CHQ47E4B6ANWRF
,PHCNZJ-1379,,活动,Post-Hi,丰收,China,浙江,2025-07-09 21:41:34,2025-07-14 21:37:34,,https://www.post-hi.com/card/PHCNZJ-1379,https://www.post-hi.com/user/01JXYPS66TTPR6C56RFT0NR3DT
,PHCNJS-1199,,活动,Post-Hi,Babybus,China,江苏,2025-07-11 19:01:38,2025-07-14 21:40:54,,https://www.post-hi.com/card/PHCNJS-1199,https://www.post-hi.com/user/01JHWKNMJ2A1N8343MT8BCZSV7
,PHCNSD-0887,,活动,Post-Hi,色冥冥,China,山东,2025-07-12 11:24:37,2025-07-14 21:46:09,,https://www.post-hi.com/card/PHCNSD-0887,https://www.post-hi.com/user/01JRFBCWB94H37NC8CF0JD7M76
,CNSC9108,,活动,icardyou,归塘,China,四川,2025-04-16 12:08,2025-07-14 21:58,,https://icardyou.icu/sendpostcard/postcardDetail/1307772,https://icardyou.icu/userInfo/homePage?userId=29999
,PHCNHN-0909,,活动,Post-Hi,瑾之,China,湖南,2025-07-09 23:31:58,2025-07-14 22:03:36,,https://www.post-hi.com/card/PHCNHN-0909,https://www.post-hi.com/user/01JZ396XCZ62ARS9NC7FKFKVKJ
,PHCNZJ-1349,,活动,Post-Hi,等不闲,China,浙江,2025-07-10 21:23:59,2025-07-14 22:10:02,,https://www.post-hi.com/card/PHCNZJ-1349,https://www.post-hi.com/user/01JY3BY33G34M4DERFX2JFFR3X
,PHCNHE-0678,,活动,Post-Hi,Smile Piggy,China,河北,2025-07-13 10:23:25,2025-07-14 22:13:16,,https://www.post-hi.com/card/PHCNHE-0678,https://www.post-hi.com/user/01JTWK0MCTDN4TV0JNNFFGWW50
,PHCNTJ-0838,,活动,Post-Hi,三千弱水为君饮,China,天津,2025-07-08 01:13:54,2025-07-15 21:24:44,,https://www.post-hi.com/card/PHCNTJ-0838,https://www.post-hi.com/user/01JK6241JM38PQ8SCY9WHS81D5
,PHCNFJ-0799,,活动,Post-Hi,学徒,China,福建,2025-07-12 19:21:19,2025-07-15 21:30:34,,https://www.post-hi.com/card/PHCNFJ-0799,https://www.post-hi.com/user/01JTXEVN9YFNVRC20NZBB3MNCV
,PHCNAH-0242,,活动,Post-Hi,淮书,China,安徽,2025-07-12 07:42:36,2025-07-15 21:37:48,,https://www.post-hi.com/card/PHCNAH-0242,https://www.post-hi.com/user/01JXBG8SYTQN59YSD9QPZN9YD1
,CNFJ9705,,MATCH,icardyou,--Jassie,China,福建,2025-07-13 21:42,2025-07-16 21:15,,https://icardyou.icu/sendpostcard/postcardDetail/1317553,https://icardyou.icu/userInfo/homePage?userId=42330
,PHCNSN-0260,,活动,Post-Hi,打烊,China,陕西,2025-07-10 14:33:10,2025-07-16 21:27:24,,https://www.post-hi.com/card/PHCNSN-0260,https://www.post-hi.com/user/01JYECXS9WY1GVQA8AFQZZWF79
,PHCNGD-1615,,活动,Post-Hi,石帆方林,China,广东,2025-07-14 14:56:33,2025-07-16 21:50:02,,https://www.post-hi.com/card/PHCNGD-1615,https://www.post-hi.com/user/01JVXRW7M6BPDZT7H8GH95P8SR
,PHCNLN-0523,,活动,Post-Hi,Cathy,China,辽宁,2025-07-15 09:28:33,2025-07-17 21:58:44,,https://www.post-hi.com/card/PHCNLN-0523,https://www.post-hi.com/user/01JZ9KNKYDXC6P1S05AY4JV18P
,CNHN14792,,赠送,icardyou,dengko,China,湖南,2025-07-15 07:26,2025-07-19 21:37,,https://icardyou.icu/sendpostcard/postcardDetail/1318763,https://icardyou.icu/userInfo/homePage?userId=24343
,PHCNHB-1009,,活动,Post-Hi,yinfeng,China,湖北,2025-07-15 21:20:38,2025-07-19 21:43:35,,https://www.post-hi.com/card/PHCNHB-1009,https://www.post-hi.com/user/01JPK6NJE4TGWH611YPBPWANGP
,PHCNGD-1514,,活动,Post-Hi,广东屑蟑螂,China,广东,2025-07-16 15:51:03,2025-07-19 21:53:42,,https://www.post-hi.com/card/PHCNGD-1514,https://www.post-hi.com/user/01JTVEPPFPRQKA0BNQDN226DNG
,PHCNHB-1034,,MATCH,Post-Hi,Silence,China,湖北,2025-07-15 15:25:57,2025-07-19 22:11:58,,https://www.post-hi.com/card/PHCNHB-1034,https://www.post-hi.com/user/01JQ6VJB1V1KGFF7BVJ0750XRA
,PHCNHA-0094,,活动,Post-Hi,G33,China,河南,2025-07-05 16:46:38,2025-07-19 22:16:17,,https://www.post-hi.com/card/PHCNHA-0094,https://www.post-hi.com/user/01JXBSQMWX7J584PNPY8P55JXF
,PHCNFJ-0922,,回寄,Post-Hi,学徒,China,福建,2025-07-15 23:37:51,2025-07-19 22:22:23,,https://www.post-hi.com/card/PHCNFJ-0922,https://www.post-hi.com/user/01JTXEVN9YFNVRC20NZBB3MNCV
,PHCNSD-0977,,活动,Post-Hi,星海蓝澜,China,山东,2025-07-19 01:22:37,2025-07-21 22:02:13,,https://www.post-hi.com/card/PHCNSD-0977,https://www.post-hi.com/user/01JRFBG0HV9Q9753ZCXD0TNZ0X
,PHCNQH-0004,,MATCH,Post-Hi,🍜南宫锦菽🍜,China,青海,2025-07-24 09:54:05,2025-07-25 21:07:03,,https://www.post-hi.com/card/PHCNQH-0004,https://www.post-hi.com/user/01JPKGF8F73BJTN4E72FNA0B0K
,PHCNGD-1344,,寄片,Post-Hi,广东屑蟑螂,China,香港,2025-06-22 01:26:58,2025-07-25 21:28:04,,https://www.post-hi.com/card/PHCNGD-1344,https://www.post-hi.com/user/01JTVEPPFPRQKA0BNQDN226DNG
,PHCNHB-1072,,MATCH,Post-Hi,Silence,China,湖北,2025-07-22 22:36:54,2025-07-27 11:38:55,,https://www.post-hi.com/card/PHCNHB-1072,https://www.post-hi.com/user/01JQ6VJB1V1KGFF7BVJ0750XRA
,PHCNSH-1308,,MATCH,Post-Hi,Nicole1219,China,上海,2025-07-24 23:03:26,2025-07-28 20:28:20,,https://www.post-hi.com/card/PHCNSH-1308,https://www.post-hi.com/user/01JY3PG9JJS691T8YXDMYXA40E
,PHCNHB-1091,,MATCH,Post-Hi,yinfeng,China,湖北,2025-07-25 17:31:45,2025-07-28 20:35:12,,https://www.post-hi.com/card/PHCNHB-1091,https://www.post-hi.com/user/01JPK6NJE4TGWH611YPBPWANGP
,CNGD68329,,MATCH,icardyou,一时失言乱红尘,China,广东,2025-07-23 04:35,2025-07-28 20:39,,https://icardyou.icu/sendpostcard/postcardDetail/1317566,https://icardyou.icu/userInfo/homePage?userId=40026
,CNBJ43830,,活动,icardyou,好好吃饭,China,北京,2025-07-22 13:17,2025-07-28 22:06,,https://icardyou.icu/sendpostcard/postcardDetail/1318888,https://icardyou.icu/userInfo/homePage?userId=29048
,PHCNGZ-0242,,MATCH,Post-Hi,Amore a prima vista,China,贵州,2025-07-25 18:51:40,2025-07-29 21:03:01,,https://www.post-hi.com/card/PHCNGZ-0242,https://www.post-hi.com/user/01JQGVYCQB5VT61VNANT5YRY13
,PHCNAH-0550,,活动,Post-Hi,点梦人,China,安徽,2025-07-28 15:44:42,2025-07-30 20:27:55,,https://www.post-hi.com/card/PHCNAH-0550,https://www.post-hi.com/user/01JQ80W0AEY5N6KP96NWZGWYZN
,PHCNZJ-1319,,活动,Post-Hi,毛茸茸,China,浙江,2025-07-28 09:54:00,2025-07-31 16:26:06,,https://www.post-hi.com/card/PHCNZJ-1319,https://www.post-hi.com/user/01JTANQNXWGG0PSSFX2QHJRCWY
,PHCNGD-2590,,活动,Post-Hi,爬爬,China,广东,2025-07-28 12:24:30,2025-07-31 18:42:50,,https://www.post-hi.com/card/PHCNGD-2590,https://www.post-hi.com/user/01JDYHFWM3BMVWCB15QEBDBK8E
,CNHN14795,,MATCH,icardyou,小岛,China,湖南,2025-07-29 22:42,2025-08-01 20:02,,https://icardyou.icu/sendpostcard/postcardDetail/1319259,https://icardyou.icu/userInfo/homePage?userId=42282
,PHCNHE-0945,,MATCH,Post-Hi,JohnClark,China,河北,2025-07-31 13:19:37,2025-08-02 21:18:13,,https://www.post-hi.com/card/PHCNHE-0945,https://www.post-hi.com/user/01JQVH1W2N51PFVCX626D4G7Q8
,PHCNSC-0652,,活动,Post-Hi,Golgental,China,四川,2025-07-28 16:58:21,2025-08-02 21:30:12,,https://www.post-hi.com/card/PHCNSC-0652,https://www.post-hi.com/user/01JRTBM96D9VG8FRS84F071XNN
,PHCNGD-2583,,活动,Post-Hi,晨晨,China,广东,2025-07-29 15:17:19,2025-08-04 21:16:44,,https://www.post-hi.com/card/PHCNGD-2583,https://www.post-hi.com/user/01JKD5Q0CNG4WR9Z5SY0T2MGZ8
,PHCNSN-0389,,MATCH,Post-Hi,🌼南宫锦菽🌼,China,陕西,2025-08-01 13:10:33,2025-08-04 21:28:23,,https://www.post-hi.com/card/PHCNSN-0389,https://www.post-hi.com/user/01JPKGF8F73BJTN4E72FNA0B0K
,PHCNHB-1109,,活动,Post-Hi,yinfeng,China,湖北,2025-07-31 08:04:18,2025-08-04 21:37:22,,https://www.post-hi.com/card/PHCNHB-1109,https://www.post-hi.com/user/01JPK6NJE4TGWH611YPBPWANGP
,CNHN14819,,活动,icardyou,小岛,China,湖南,2025-08-02 14:16,2025-08-04 21:48,,https://icardyou.icu/sendpostcard/postcardDetail/1320505,https://icardyou.icu/userInfo/homePage?userId=42282
,PHCNBJ-1506,,MATCH,Post-Hi,偷闲馆,China,北京,2025-08-02 22:59:28,2025-08-05 21:16:32,,https://www.post-hi.com/card/PHCNBJ-1506,https://www.post-hi.com/user/01JZAQ0VYH3HGJ80BC0TF1TVG9
,PHCNZJ-2041,,MATCH,Post-Hi,游杼山,China,浙江,2025-08-03 21:03:54,2025-08-05 21:26:31,,https://www.post-hi.com/card/PHCNZJ-2041,https://www.post-hi.com/user/01JZKSDJ68RRZFH58MJ08VMGCJ
,CNGD68682,,MATCH,icardyou,煲煲bao,China,广东,2025-08-05 16:42,2025-08-05 21:31,,https://icardyou.icu/sendpostcard/postcardDetail/1320305,https://icardyou.icu/userInfo/homePage?userId=42114
,CNGD68698,,活动,icardyou,煲煲bao,China,广东,2025-08-05 16:42,2025-08-05 21:35,,https://icardyou.icu/sendpostcard/postcardDetail/1320501,https://icardyou.icu/userInfo/homePage?userId=42114
,PHCNZJ-2117,,回寄,Post-Hi,Elsa,China,浙江,2025-08-05 08:13:58,2025-08-06 20:31:50,,https://www.post-hi.com/card/PHCNZJ-2117,https://www.post-hi.com/user/01JXQ9Q5EEY5GGNTMT8K8728Z7
,PHCNHB-0946,,活动,Post-Hi,Tsurezuregusa,China,湖北,2025-07-27 20:47:23,2025-08-06 20:54:37,,https://www.post-hi.com/card/PHCNHB-0946,https://www.post-hi.com/user/01JHJGWXSD8BF45J2XR7YNZGXA
,PHCNSD-1329,,活动,Post-Hi,Lykke,China,山东,2025-08-01 11:32:58,2025-08-06 21:04:29,,https://www.post-hi.com/card/PHCNSD-1329,https://www.post-hi.com/user/01JX4BSQ3YEZTNHYPNGEWN6QWG
,PHCNGD-2810,,MATCH,Post-Hi,CAI,China,广东,2025-08-08 22:42:26,2025-08-11 08:34:25,,https://www.post-hi.com/card/PHCNGD-2810,https://www.post-hi.com/user/01K09WY5XR2MKNAWJRX5C4CST4
,PHCNZJ-2269,,MATCH,Post-Hi,春夏秋冬,China,浙江,2025-08-07 22:35:00,2025-08-11 08:38:22,,https://www.post-hi.com/card/PHCNZJ-2269,https://www.post-hi.com/user/01JYFGBXQN5ADZXRH4JG7FQZCS
